,full_name,selling_price,year,km_driven,fuel_type,transmission_type,mileage,engine
3526,Honda Civic 1.8,3.5,2011,180000,Petrol,Manual,14.8,1799
3527,Honda City i,6.0,2015,80000,Diesel,Manual,25.1,1498
3528,Maruti Celerio X,4.0,2018,15000,Petrol,Manual,21.63,998
3529,Maruti Eeco 7,2.5,2014,50000,Petrol,Manual,15.37,1196
3530,Hyundai Verna 1.6,4.15,2013,42000,Diesel,Manual,22.32,1582
3531,Mahindra Scorpio VLX,5.5,2013,130000,Diesel,Manual,12.05,2179
3532,Honda City i,6.5,2015,48000,Diesel,Manual,26.0,1498
3533,Mahindra Bolero 2011-2019,3.6,2012,100000,Diesel,Manual,15.96,2523
3534,Maruti Eeco 7,3.5,2016,50000,Petrol,Manual,15.37,1196
3535,Ford Ecosport 2015-2021,9.75,2018,5972,Diesel,Manual,21.7,1498
3536,Honda City i,5.5,2015,51000,Petrol,Manual,17.4,1497
3537,Mahindra Bolero 2011-2019,5.2,2015,170000,Diesel,Manual,15.96,2523
3538,Hyundai i20 Asta,7.75,2017,12000,Petrol,Manual,18.6,1197
3539,Maruti Alto 800,2.1,2014,50000,Petrol,Manual,22.74,796
3540,Mahindra Bolero 2011-2019,5.2,2016,120000,Diesel,Manual,15.96,2523
3541,Hyundai Creta 1.6,9.5,2015,72000,Diesel,Manual,19.67,1582
3542,Maruti Swift ZXI,7.1,2019,15000,Petrol,Manual,22.0,1197
3543,Tata Nexon 1.2,5.5,2017,20000,Petrol,Manual,17.0,1198
3544,Mahindra Bolero SLE,3.3,2010,85000,Diesel,Manual,13.6,2523
3545,Maruti Wagon R,4.0,2014,70000,Petrol,Manual,20.51,998
3546,Hyundai i20 1.4,6.7,2017,110000,Diesel,Manual,22.54,1396
3547,Mahindra Bolero PLUS,5.85,2016,58800,Diesel,Manual,13.6,2523
3548,Ford Figo 1.5D,4.0,2016,70000,Diesel,Manual,25.83,1498
3549,Hyundai i20 2015-2017,4.49,2016,10487,Petrol,Manual,18.6,1197
3550,Hyundai i20 1.2,3.8,2012,45000,Petrol,Manual,17.0,1197
3551,Ford Freestyle Titanium,6.25,2018,50000,Petrol,Manual,19.0,1194
3552,Maruti Ignis 1.2,6.0,2017,8600,Petrol,Manual,20.89,1197
3553,Maruti Baleno Alpha,6.0,2017,35000,Petrol,Manual,21.4,1197
3554,Mahindra XUV500 W8,7.25,2014,43000,Diesel,Manual,15.1,2179
3555,Tata Tiago 1.2,4.7,2019,12000,Petrol,Manual,23.84,1199
3556,Maruti Celerio VXI,3.05,2015,50000,Petrol,Manual,23.1,998
3557,Hyundai i20 Sportz,2.5,2010,80000,Petrol,Manual,17.0,1197
3558,Ford Figo Diesel,1.5,2012,90000,Diesel,Manual,20.0,1399
3559,Maruti Alto 800,2.37,2014,33000,Petrol,Manual,22.74,796
3560,Hyundai i20 2015-2017,6.25,2017,35000,Petrol,Manual,18.6,1197
3561,Maruti Swift Dzire,3.25,2015,80000,CNG,Manual,19.0,1197
3562,Hyundai Grand i10,4.2,2016,35000,Petrol,Manual,18.9,1197
3563,Ford Figo Diesel,4.4,2014,63407,Diesel,Manual,20.0,1399
3564,Mahindra Bolero 2011-2019,4.0,2012,68000,Diesel,Manual,15.96,2523
3565,Maruti Ertiga BSIV,6.3,2017,25000,Petrol,Manual,17.5,1373
3566,Renault KWID RXT,2.5,2015,5000,Petrol,Manual,25.17,799
3567,Ford Figo Petrol,1.85,2011,36000,Petrol,Manual,15.6,1196
3568,Hyundai Grand i10,4.67,2017,29000,Petrol,Manual,18.9,1197
3569,Hyundai Creta 1.6,9.75,2016,60000,Diesel,Manual,19.67,1582
3570,Hyundai Grand i10,5.8,2018,21000,Petrol,Manual,18.9,1197
3571,Hyundai i20 Sportz,7.3,2020,5000,Petrol,Automatic,17.4,1197
3572,Maruti Alto 800,2.89,2016,15000,Petrol,Manual,24.7,796
3573,Maruti Wagon R,3.3,2015,37564,Petrol,Manual,18.9,998
3574,Maruti Alto 800,2.5,2015,50000,Petrol,Manual,22.74,796
3575,Honda WR-V i-VTEC,8.25,2017,34250,Petrol,Manual,17.5,1199
3576,BMW 3 Series,7.5,2009,15000,Petrol,Automatic,12.05,1995
3577,Toyota Fortuner 3.0,7.75,2010,115000,Diesel,Manual,11.5,2982
3578,Maruti Ignis 1.2,4.2,2017,8000,Petrol,Manual,20.89,1197
3579,Honda Amaze VX,4.15,2015,66000,Diesel,Manual,25.8,1498
3580,Maruti Wagon R,3.2,2015,32000,Petrol,Manual,20.51,998
3581,Hyundai i20 1.2,6.45,2018,25000,Petrol,Manual,18.6,1197
3582,Tata Tiago 1.2,3.0,2016,35000,Petrol,Manual,23.84,1199
3583,Maruti Swift VXI,3.2,2012,40000,Petrol,Manual,18.6,1197
3584,Maruti Alto 800,2.7,2015,36668,Petrol,Manual,22.74,796
3585,Honda Amaze VX,4.5,2017,70000,Diesel,Manual,25.8,1498
3586,Maruti Swift Dzire,4.0,2012,50000,Petrol,Manual,20.85,1197
3587,Renault Duster Petrol,4.5,2015,25000,Petrol,Manual,13.24,1598
3588,Maruti Baleno Delta,5.4,2018,35000,Petrol,Manual,21.4,1197
3589,Hyundai i20 Magna,4.25,2015,80000,Petrol,Manual,18.6,1197
3590,Maruti Ignis 1.2,5.2,2018,20000,Petrol,Manual,20.89,1197
3591,Maruti Celerio VXI,3.5,2014,35000,Petrol,Manual,23.1,998
3592,Hyundai Creta 1.4,8.5,2017,70000,Diesel,Manual,21.38,1396
3593,Hyundai Verna 1.6,5.5,2014,35000,Petrol,Manual,17.01,1591
3594,Ford Figo Diesel,4.5,2015,61879,Diesel,Manual,20.0,1399
3595,Honda City i,6.49,2017,40000,Petrol,Manual,17.8,1497
3596,Datsun GO Plus,3.1,2016,50000,Petrol,Manual,19.02,1198
3597,Hyundai i20 Sportz,6.9,2020,7120,Petrol,Manual,18.6,1197
3598,Mahindra Bolero 2011-2019,6.95,2018,33500,Diesel,Manual,15.96,2523
3599,Maruti Swift VXI,6.11,2019,12500,Petrol,Manual,21.21,1197
3600,Ford Ecosport 2015-2021,5.5,2015,102693,Diesel,Manual,23.0,1498
3601,Maruti Wagon R,3.65,2016,32000,Petrol,Manual,21.79,998
3602,Maruti Ignis 1.2,5.5,2018,11000,Petrol,Automatic,20.89,1197
3603,Maruti Alto 800,2.1,2015,50000,Petrol,Manual,22.74,796
3604,Hyundai Verna 1.6,4.5,2012,92570,Diesel,Manual,22.32,1582
3605,Honda City i-DTEC,9.9,2017,40000,Diesel,Manual,25.6,1498
3606,Honda CR V,8.9,2013,55000,Petrol,Automatic,12.0,2354
3607,Honda City i,5.0,2014,120000,Diesel,Manual,25.1,1498
3608,BMW 3 Series,7.5,2010,63000,Diesel,Automatic,16.07,1995
3609,Ford Freestyle Titanium,6.5,2018,42000,Diesel,Manual,24.4,1498
3610,Tata Tiago 1.2,4.1,2017,9000,Petrol,Manual,23.84,1199
3611,Hyundai i20 1.4,6.0,2017,47000,Diesel,Manual,22.54,1396
3612,Hyundai Verna 1.6,4.3,2013,41000,Diesel,Manual,22.32,1582
3613,Maruti Swift Dzire,5.6,2015,32900,Petrol,Manual,20.85,1197
3614,Datsun RediGO 1.0,2.45,2017,20260,Petrol,Manual,22.5,999
3615,Volkswagen Polo Petrol,2.3,2013,123000,Petrol,Manual,16.47,1198
3616,Tata Tiago 2019-2020,5.0,2019,16000,Petrol,Manual,23.84,1199
3617,Mahindra XUV500 2011-2015,7.5,2015,65000,Diesel,Manual,15.1,2179
3618,Datsun GO Plus,4.5,2016,11650,Petrol,Manual,19.44,1198
3619,Maruti Swift VXI,6.2,2020,5000,Petrol,Manual,21.21,1197
3620,Hyundai Creta 1.6,6.95,2015,64000,Diesel,Automatic,17.01,1582
3621,Maruti Swift Dzire,6.5,2017,19000,Petrol,Manual,21.21,1197
3622,Honda City i,6.4,2015,74995,Petrol,Manual,17.4,1497
3623,Mahindra Scorpio S8,9.75,2015,65859,Diesel,Manual,15.4,2179
3624,Maruti Wagon R,3.0,2013,75000,Petrol,Manual,20.51,998
3625,Ford Ecosport 2015-2021,4.5,2015,55000,Diesel,Manual,23.0,1498
3626,Honda Jazz 1.2,6.25,2017,20000,Petrol,Automatic,19.0,1199
3627,Hyundai Grand i10,3.8,2014,52117,Petrol,Manual,18.9,1197
3628,Ford Figo Diesel,2.0,2013,57617,Diesel,Manual,20.0,1399
3629,Maruti Wagon R,1.3,2007,53000,Petrol,Manual,18.9,998
3630,Ford Ecosport 2015-2021,5.25,2015,36490,Diesel,Manual,21.7,1498
3631,Hyundai Grand i10,4.25,2016,15000,Petrol,Manual,18.9,1197
3632,Maruti Celerio ZXI,4.7,2018,72000,Petrol,Manual,21.63,998
3633,Datsun GO Plus,2.85,2016,58000,Petrol,Manual,20.62,1198
3634,Honda City i,5.25,2014,45000,Petrol,Manual,17.8,1497
3635,Mahindra Thar CRDe,9.0,2018,20000,Diesel,Manual,16.55,2498
3636,Mahindra XUV500 W8,5.25,2012,135000,Diesel,Manual,15.1,2179
3637,Maruti Swift Dzire,6.5,2017,25000,Petrol,Manual,21.21,1197
3638,Honda WR-V i-VTEC,9.24,2020,5000,Petrol,Manual,17.5,1199
3639,Maruti Alto 800,2.3,2018,55000,Petrol,Manual,24.7,796
3640,Honda Amaze EX,3.5,2015,80000,Petrol,Manual,18.0,1198
3641,Ford Ecosport 2015-2021,5.95,2015,45000,Diesel,Manual,22.77,1498
3642,Maruti Wagon R,4.18,2018,15000,Petrol,Manual,20.51,998
3643,Datsun RediGO T,2.5,2018,25000,Petrol,Manual,22.7,799
3644,Hyundai Grand i10,3.95,2016,23300,Petrol,Manual,18.9,1197
3645,Skoda Superb Elegance,3.69,2010,39256,Petrol,Automatic,13.7,1798
3646,Hyundai Verna 1.6,5.3,2013,50000,Petrol,Manual,17.01,1591
3647,Hyundai Grand i10,3.99,2015,45000,Petrol,Manual,18.9,1197
3648,Honda Amaze S,6.8,2019,7917,Petrol,Manual,18.6,1199
3649,Maruti Swift VXI,5.52,2018,30000,Petrol,Manual,21.21,1197
3650,Maruti Eeco 5,4.65,2020,5512,Petrol,Manual,15.37,1196
3651,Hyundai Santro Sportz,4.75,2019,20000,Petrol,Manual,20.3,1086
3652,Tata Nexon 1.5,8.5,2018,15000,Diesel,Manual,21.5,1497
3653,Hyundai Grand i10,4.1,2016,70000,Petrol,Manual,18.9,1197
3654,Mahindra KUV100 NXT,4.5,2018,15000,Petrol,Manual,18.15,1198
3655,Maruti Wagon R,2.5,2010,80566,Petrol,Manual,18.9,998
3656,Maruti Celerio VXI,3.5,2017,20500,Petrol,Manual,23.1,998
3657,Ford Ecosport 2015-2021,6.1,2016,59000,Diesel,Manual,23.0,1498
3658,Hyundai Verna 1.6,3.5,2013,136700,Diesel,Automatic,22.32,1582
3659,Tata Safari 2005-2017,4.0,2011,120000,Diesel,Manual,11.57,2179
3660,Mahindra XUV500 W8,8.0,2013,70000,Diesel,Manual,15.1,2179
3661,Maruti Swift AMT,6.25,2018,39001,Petrol,Automatic,21.21,1197
3662,Hyundai Creta 1.4,7.09,2016,37895,Diesel,Manual,21.38,1396
3663,Tata Nexon 1.2,7.5,2018,50000,Petrol,Manual,17.0,1198
3664,Maruti Baleno Zeta,6.1,2017,30000,Petrol,Manual,21.4,1197
3665,Maruti Swift Dzire,4.6,2016,50000,Petrol,Manual,20.85,1197
3666,Hyundai i20 1.4,5.6,2016,78000,Diesel,Manual,21.9,1396
3667,Honda WR-V i-DTEC,8.0,2018,20637,Diesel,Manual,25.5,1498
3668,Hyundai Grand i10,4.3,2016,15000,Petrol,Manual,18.9,1197
3669,Hyundai i20 1.2,5.57,2017,5000,Petrol,Manual,18.6,1197
3670,Maruti Alto 800,3.0,2019,5000,Petrol,Manual,24.7,796
3671,Honda WR-V i-DTEC,8.25,2018,11000,Diesel,Manual,25.5,1498
3672,Honda City i,8.7,2017,61000,Diesel,Manual,26.0,1498
3673,Maruti Ignis Zeta,5.0,2018,43000,Petrol,Manual,20.89,1197
3674,Maruti Ignis 1.2,4.75,2017,15000,Petrol,Manual,20.89,1197
3675,Hyundai i20 Asta,5.2,2015,80000,Petrol,Manual,18.6,1197
3676,Honda Amaze VX,3.5,2013,48000,Diesel,Manual,25.8,1498
3677,Renault KWID Climber,3.99,2019,6378,Petrol,Manual,23.01,999
3678,Maruti Wagon R,3.25,2014,76000,Petrol,Manual,21.79,998
3679,Maruti Swift Dzire,2.5,2011,43125,Petrol,Manual,20.85,1197
3680,Ford Figo Petrol,2.0,2010,80000,Petrol,Manual,15.6,1196
3681,Maruti Swift Dzire,5.8,2017,15000,Petrol,Automatic,18.5,1197
3682,Ford Figo Diesel,1.85,2011,65000,Diesel,Manual,20.0,1399
3683,Maruti Ignis 1.2,5.35,2020,10000,Petrol,Manual,20.89,1197
3684,Maruti Celerio VXI,3.4,2014,100000,Petrol,Manual,23.1,998
3685,Hyundai Grand i10,3.85,2015,29000,Petrol,Manual,18.9,1197
3686,Maruti Wagon R,3.82,2017,24500,Petrol,Manual,21.79,998
3687,Ford Endeavour 4x2,4.85,2007,55200,Diesel,Manual,13.1,2499
3688,Mahindra Thar CRDe,7.95,2019,29800,Diesel,Manual,16.55,2498
3689,Ford Ecosport 2015-2021,8.65,2017,47665,Diesel,Manual,22.77,1498
3690,Maruti Swift VXI,5.0,2018,50000,Petrol,Manual,22.0,1197
3691,Renault KWID RXT,2.95,2016,42000,Petrol,Manual,25.17,799
3692,Maruti Ciaz 1.4,8.12,2018,2700,Petrol,Manual,20.73,1373
3693,Renault KWID RXL,2.35,2017,28600,Petrol,Manual,25.17,799
3694,Maruti Swift ZXI,3.8,2012,100000,Petrol,Manual,18.6,1197
3695,Ford Figo Diesel,2.0,2014,40000,Diesel,Manual,20.0,1399
3696,Renault KWID 1.0,3.3,2017,24000,Petrol,Manual,23.01,999
3697,Ford Figo 1.2P,3.6,2016,35000,Petrol,Manual,18.16,1196
3698,Maruti Alto 800,2.0,2013,73000,Petrol,Manual,22.74,796
3699,Maruti Swift Dzire,3.5,2014,101000,Petrol,Manual,17.5,1298
3700,Mahindra Scorpio VLX,7.0,2011,15000,Diesel,Manual,15.4,2179
3701,Ford Ecosport 2015-2021,9.5,2018,30000,Diesel,Manual,23.0,1498
3702,Honda Amaze S,3.2,2013,39500,Diesel,Manual,25.8,1498
3703,Hyundai i20 Asta,3.95,2013,70175,Diesel,Manual,21.27,1396
3704,Hyundai Verna 1.4,3.0,2013,90000,Diesel,Manual,23.5,1396
3705,Maruti Swift Dzire,5.0,2018,114000,Petrol,Manual,19.0,1197
3706,Maruti Wagon R,1.9,2009,45641,Petrol,Manual,18.9,998
3707,Datsun RediGO T,2.35,2017,22558,Petrol,Manual,22.7,799
3708,Hyundai i20 Petrol,6.21,2019,20000,Petrol,Manual,18.6,1197
3709,Honda Amaze S,6.75,2019,10000,Petrol,Automatic,19.0,1199
3710,Maruti Wagon R,3.5,2016,50000,Petrol,Manual,20.51,998
3711,Mahindra Scorpio 2.6,2.5,2006,200000,Diesel,Manual,10.5,2179
3712,Maruti Baleno Delta,5.15,2016,51000,Petrol,Manual,21.4,1197
3713,Mahindra Bolero 2011-2019,4.5,2013,104000,Diesel,Manual,15.96,2523
3714,Hyundai i20 1.2,5.5,2017,54000,Petrol,Manual,18.6,1197
3715,Hyundai i20 1.2,2.95,2012,45000,Petrol,Manual,18.5,1197
3716,Hyundai Verna VTVT,7.95,2018,19211,Petrol,Manual,19.1,1368
3717,Mahindra Scorpio LX,4.92,2014,120000,Diesel,Manual,12.05,2179
3718,Hyundai i20 Asta,6.5,2018,20000,Petrol,Manual,18.6,1197
3719,Honda Jazz 1.2,3.0,2009,78435,Petrol,Manual,18.7,1199
3720,Skoda Rapid 1.6,3.5,2012,41900,Petrol,Automatic,14.3,1598
3721,Honda City i,6.0,2016,47129,Diesel,Manual,26.0,1498
3722,Maruti Eeco 5,3.85,2019,25000,Petrol,Manual,15.37,1196
3723,Datsun GO T,3.2,2016,30000,Petrol,Manual,20.63,1198
3724,Maruti Wagon R,1.0,2006,35000,Petrol,Manual,18.9,998
3725,Maruti Ciaz 1.4,9.25,2017,33529,Petrol,Automatic,19.12,1373
3726,Hyundai Grand i10,3.0,2013,50000,Petrol,Manual,18.9,1197
3727,Ford Figo 1.5D,4.5,2015,75001,Diesel,Manual,25.83,1498
3728,Hyundai i20 Magna,4.5,2015,20000,Petrol,Manual,18.6,1197
3729,Maruti Dzire VXI,7.9,2020,7151,Petrol,Automatic,24.12,1197
3730,Ford Ecosport 2015-2021,7.9,2018,74455,Diesel,Manual,23.0,1498
3731,Renault KWID RXT,2.45,2016,23000,Petrol,Manual,22.3,799
3732,Hyundai i20 Magna,5.6,2016,91000,Diesel,Manual,22.54,1396
3733,Renault KWID RXT,2.7,2017,70000,Petrol,Manual,25.17,799
3734,Hyundai i20 Asta,5.15,2015,79000,Petrol,Manual,18.6,1197
3735,Honda City V,4.0,2012,43120,Petrol,Manual,16.8,1497
3736,Ford Ecosport 2015-2021,8.75,2017,10000,Diesel,Manual,22.77,1498
3737,Ford Freestyle Titanium,6.3,2018,18000,Petrol,Manual,19.0,1194
3738,Mahindra Scorpio BSIV,9.82,2019,20000,Diesel,Manual,15.4,2523
3739,Hyundai i20 1.4,7.5,2018,38000,Diesel,Manual,22.54,1396
3740,Hyundai Verna 1.6,5.3,2016,32359,Petrol,Manual,17.01,1591
3741,Maruti Eeco 5,3.1,2016,40000,Petrol,Manual,15.37,1196
3742,Tata Nexon 1.2,9.0,2017,25000,Petrol,Manual,17.0,1198
3743,Maruti Swift VXI,4.25,2016,31000,Petrol,Manual,20.4,1197
3744,Maruti Swift Dzire,4.0,2013,114000,Petrol,Manual,19.1,1197
3745,Maruti Ignis 1.2,5.1,2019,25000,Petrol,Manual,20.89,1197
3746,Hyundai Verna 1.6,5.3,2015,80000,Diesel,Manual,23.9,1582
3747,Ford Figo Diesel,1.69,2012,49754,Diesel,Manual,20.0,1399
3748,Datsun GO T,3.15,2014,34540,Petrol,Manual,19.02,1198
3749,Maruti Wagon R,2.7,2013,70000,CNG,Manual,26.6,998
3750,Mahindra Bolero 2011-2019,5.75,2014,60000,Diesel,Manual,15.96,2523
3751,Maruti Swift AMT,6.25,2018,39000,Petrol,Automatic,21.21,1197
3752,Renault KWID RXT,4.5,2018,9000,Petrol,Manual,25.17,799
3753,Renault KWID AMT,3.3,2018,7000,Petrol,Automatic,24.04,999
3754,Mahindra Bolero SLX,5.25,2009,120000,Diesel,Manual,13.6,2523
3755,Renault KWID 1.0,2.65,2017,18000,Petrol,Manual,23.01,999
3756,Maruti Wagon R,3.0,2016,40000,Petrol,Manual,20.51,998
3757,Honda City i,6.5,2015,75000,Diesel,Manual,26.0,1498
3758,Hyundai i20 Sportz,3.0,2012,80000,Diesel,Manual,21.9,1396
3759,Mahindra KUV 100,4.0,2021,30000,Petrol,Manual,18.15,1198
3760,Honda WR-V i-DTEC,8.9,2017,22000,Diesel,Manual,25.5,1498
3761,Hyundai i20 Asta,6.5,2016,20000,Diesel,Manual,22.54,1396
3762,Renault KWID 1.0,2.7,2016,25500,Petrol,Manual,23.01,999
3763,Mahindra Marazzo M2,9.8,2019,15000,Diesel,Manual,17.3,1497
3764,Mahindra Bolero 2011-2019,7.5,2017,90000,Diesel,Manual,15.96,2523
3765,Mahindra Scorpio 1.99,9.7,2017,50000,Diesel,Manual,15.4,1997
3766,Maruti Swift Dzire,3.25,2009,56000,Petrol,Manual,17.5,1298
3767,Maruti Swift VXI,2.8,2011,40000,Petrol,Manual,16.6,1197
3768,Maruti Wagon R,1.5,2010,80000,Petrol,Manual,18.9,1061
3769,Mahindra XUV500 W8,7.25,2013,70000,Diesel,Manual,15.1,2179
3770,Hyundai i20 Magna,4.86,2015,20000,Petrol,Manual,18.6,1197
3771,Hyundai Verna 1.6,9.5,2019,26000,Petrol,Manual,17.01,1591
3772,Hyundai Grand i10,4.75,2018,62728,Petrol,Manual,18.9,1197
3773,Volkswagen Vento 1.6,6.4,2016,61000,Petrol,Manual,15.04,1598
3774,Hyundai i20 1.2,6.5,2018,20000,Petrol,Manual,18.6,1197
3775,Honda City V,4.0,2013,47000,Petrol,Manual,16.8,1497
3776,Hyundai Creta 1.6,8.0,2015,110000,Diesel,Manual,19.67,1582
3777,Honda Amaze S,5.5,2016,47000,Petrol,Automatic,18.1,1199
3778,Hyundai Verna 1.6,4.95,2013,45000,Diesel,Manual,22.32,1582
3779,Tata Safari 2005-2017,5.5,2013,50000,Diesel,Manual,11.57,2179
3780,Hyundai i20 1.4,6.5,2018,35000,Diesel,Manual,22.54,1396
3781,Hyundai i20 1.2,6.35,2017,30000,Petrol,Manual,18.6,1197
3782,Renault KWID RXT,3.0,2016,20000,Petrol,Manual,25.17,799
3783,Maruti Baleno Zeta,6.75,2019,4104,Petrol,Manual,21.4,1197
3784,Hyundai Creta 1.4,9.0,2017,60000,Diesel,Manual,21.38,1396
3785,Mahindra Scorpio VLX,4.5,2014,120000,Diesel,Manual,15.4,2179
3786,Hyundai Creta 1.4,9.25,2016,45000,Diesel,Manual,21.38,1396
3787,Toyota Yaris G,9.5,2018,28000,Petrol,Automatic,18.1,1496
3788,Maruti Alto 800,2.75,2018,25000,Petrol,Manual,24.7,796
3789,Honda Amaze VX,8.2,2018,11000,Petrol,Automatic,15.5,1198
3790,Honda City S,5.25,2013,7979,Petrol,Manual,16.8,1497
3791,Maruti Celerio ZXI,4.0,2018,14500,Petrol,Manual,23.1,998
3792,Renault KWID RXT,3.0,2017,25000,Petrol,Manual,25.17,799
3793,Maruti Swift Dzire,4.6,2015,25000,Petrol,Manual,20.85,1197
3794,Honda Amaze S,4.5,2015,44000,Diesel,Manual,25.8,1498
3795,Hyundai i20 Magna,4.8,2015,20000,Petrol,Manual,18.6,1197
3796,Mahindra Bolero SLE,2.0,2008,500000,Diesel,Manual,13.6,2523
3797,Hyundai Verna 1.6,5.99,2015,57000,Diesel,Manual,22.32,1582
3798,Tata Safari 2005-2017,2.5,2011,87000,Diesel,Manual,11.57,2179
3799,Maruti Alto 800,2.5,2017,30000,Petrol,Manual,24.7,796
3800,Tata Nexon 1.5,7.85,2018,80000,Diesel,Manual,21.5,1497
3801,Hyundai Verna CRDi,1.35,2006,120000,Diesel,Manual,18.1,1493
3802,Maruti Swift Dzire,4.6,2016,20000,Petrol,Manual,20.85,1197
3803,Mahindra Scorpio BSIV,9.82,2019,20000,Diesel,Manual,15.4,2523
3804,Maruti Swift VXI,2.7,2011,35000,Petrol,Manual,18.6,1197
3805,Maruti Wagon R,2.9,2014,46652,Petrol,Manual,20.51,998
3806,Maruti Wagon R,4.3,2015,20000,Petrol,Automatic,20.51,998
3807,Mahindra Scorpio S2,5.5,2015,71500,Diesel,Manual,15.4,2523
3808,Maruti Baleno Zeta,8.1,2019,24000,Petrol,Manual,21.01,1197
3809,Hyundai Grand i10,2.25,2014,120000,Petrol,Manual,18.9,1197
3810,Maruti Alto 800,3.21,2017,10000,Petrol,Manual,24.7,796
3811,Hyundai i20 1.4,5.8,2016,70100,Diesel,Manual,22.54,1396
3812,Tata Safari 2005-2017,5.0,2007,60000,Diesel,Manual,13.93,2179
3813,Renault KWID 1.0,3.0,2016,15000,Petrol,Manual,23.01,999
3814,Maruti Alto 800,3.1,2018,50000,Petrol,Manual,24.7,796
3815,Ford Ecosport 2015-2021,9.5,2018,25358,Diesel,Manual,21.7,1498
3816,Mahindra Scorpio S10,8.5,2015,100000,Diesel,Manual,15.4,2179
3817,Hyundai Grand i10,5.0,2018,35000,Petrol,Manual,18.9,1197
3818,Datsun GO A,2.95,2017,15000,Petrol,Manual,20.63,1198
3819,Maruti Baleno Zeta,7.0,2018,5000,Petrol,Manual,21.01,1197
3820,Tata Tiago 2019-2020,5.15,2018,21814,Petrol,Manual,23.84,1199
3821,Ford Ecosport 2015-2021,8.7,2018,40000,Diesel,Manual,23.0,1498
3822,Hyundai i20 Diesel,5.5,2015,45000,Diesel,Manual,22.54,1396
3823,Honda City i,6.65,2015,45000,Petrol,Manual,17.4,1497
3824,Mahindra Bolero SLX,3.0,2008,95000,Diesel,Manual,13.6,2523
3825,Hyundai Venue S,8.5,2019,25000,Diesel,Manual,23.7,1396
3826,Mahindra Scorpio 1.99,4.0,2014,30000,Diesel,Manual,15.4,1997
3827,Mahindra KUV100 NXT,3.0,2018,65000,Petrol,Manual,18.15,1198
3828,Mahindra Thar CRDe,9.5,2018,50000,Diesel,Manual,16.55,2498
3829,Renault KWID RXL,3.5,2019,10000,Petrol,Manual,25.17,799
3830,Mahindra XUV500 W8,6.0,2013,163168,Diesel,Manual,15.1,2179
3831,Honda WR-V i-DTEC,7.49,2017,22542,Diesel,Manual,25.5,1498
3832,Mahindra Scorpio LX,6.0,2012,80000,Diesel,Manual,12.05,2179
3833,Ford Ecosport 2015-2021,9.05,2019,20000,Petrol,Manual,17.0,1497
3834,Hyundai i20 Asta,6.2,2016,68000,Diesel,Manual,22.54,1396
3835,Ford Aspire Titanium,6.6,2019,30000,Diesel,Manual,26.1,1498
3836,Maruti Eeco 5,3.68,2020,10000,Petrol,Manual,15.37,1196
3837,Renault KWID RXT,2.75,2016,50000,Petrol,Manual,25.17,799
3838,Hyundai i20 1.2,6.5,2018,18000,Petrol,Manual,18.6,1197
3839,Maruti Celerio LXI,3.6,2017,40000,Petrol,Manual,23.1,998
3840,Honda Amaze V,8.35,2019,11000,Petrol,Automatic,19.0,1199
3841,Maruti Wagon R,1.2,2006,60000,Petrol,Manual,18.9,998
3842,Maruti Swift ZXI,7.5,2018,12550,Petrol,Manual,22.0,1197
3843,Maruti Swift VXI,1.9,2008,34273,Petrol,Manual,16.1,1298
3844,Tata Tiago 1.2,3.5,2018,50000,Petrol,Manual,23.84,1199
3845,Maruti Eeco 7,3.0,2015,20000,Petrol,Manual,15.37,1196
3846,Maruti Swift Dzire,6.5,2019,9000,Petrol,Manual,21.21,1197
3847,Honda Amaze VX,3.5,2013,80000,Diesel,Manual,25.8,1498
3848,Maruti Wagon R,4.1,2017,10000,Petrol,Automatic,20.51,998
3849,Ford Ecosport 2015-2021,6.7,2015,30000,Petrol,Manual,15.9,1496
3850,Ford Figo 1.2P,3.42,2018,60000,Petrol,Manual,18.16,1196
3851,Maruti Celerio ZXI,4.25,2018,15000,Petrol,Manual,23.1,998
3852,Datsun GO T,5.3,2019,1041,Petrol,Manual,19.02,1198
3853,Maruti Alto 800,2.7,2016,36172,Petrol,Manual,24.7,796
3854,Maruti Wagon R,4.0,2018,6000,Petrol,Manual,21.79,998
3855,Honda Civic 1.8,2.5,2007,70000,Petrol,Manual,13.5,1799
3856,Ford Figo 1.5D,2.5,2015,85000,Diesel,Manual,25.83,1498
3857,Honda City 1.5,2.99,2009,57500,Petrol,Manual,17.0,1497
3858,Hyundai i20 1.2,7.1,2018,4000,Petrol,Manual,18.6,1197
3859,Maruti Wagon R,3.75,2018,40000,Petrol,Manual,20.51,998
3860,Honda City 1.5,4.0,2011,93292,Petrol,Manual,17.0,1497
3861,Maruti Wagon R,3.8,2018,52000,Petrol,Manual,21.79,998
3862,Datsun redi-GO T,3.49,2020,10000,Petrol,Manual,20.71,799
3863,Ford Figo Petrol,2.3,2011,25000,Petrol,Manual,15.6,1196
3864,Hyundai Creta 1.4,9.35,2016,52000,Diesel,Manual,21.38,1396
3865,Maruti Ignis 1.2,4.4,2018,15000,Petrol,Manual,20.89,1197
3866,Maruti Ertiga VXI,5.65,2015,34520,Petrol,Manual,16.02,1373
3867,Hyundai i20 Magna,4.25,2015,50000,Petrol,Manual,18.6,1197
3868,Honda Amaze S,3.19,2014,46532,Diesel,Manual,25.8,1498
3869,Maruti Wagon R,4.2,2018,9700,Petrol,Manual,20.51,998
